,id,id_url,date_published,title
1029,dark-85831,https://data.kb.se/dark-85831,1888-05-11,SVENSKA DAGBLADET 1888-05-11
1030,dark-85830,https://data.kb.se/dark-85830,1888-05-12,SVENSKA DAGBLADET 1888-05-12
1031,dark-85828,https://data.kb.se/dark-85828,1888-05-14,SVENSKA DAGBLADET 1888-05-14
1032,dark-85819,https://data.kb.se/dark-85819,1888-05-15,SVENSKA DAGBLADET 1888-05-15
1033,dark-85829,https://data.kb.se/dark-85829,1888-05-16,SVENSKA DAGBLADET 1888-05-16
1034,dark-85854,https://data.kb.se/dark-85854,1888-05-17,SVENSKA DAGBLADET 1888-05-17
1035,dark-85878,https://data.kb.se/dark-85878,1888-05-18,SVENSKA DAGBLADET 1888-05-18
1036,dark-85875,https://data.kb.se/dark-85875,1888-05-19,SVENSKA DAGBLADET 1888-05-19
1037,dark-85877,https://data.kb.se/dark-85877,1888-05-22,SVENSKA DAGBLADET 1888-05-22
1038,dark-85886,https://data.kb.se/dark-85886,1888-05-23,SVENSKA DAGBLADET 1888-05-23
1039,dark-85861,https://data.kb.se/dark-85861,1888-05-24,SVENSKA DAGBLADET 1888-05-24
1040,dark-85874,https://data.kb.se/dark-85874,1888-05-25,SVENSKA DAGBLADET 1888-05-25
1041,dark-85881,https://data.kb.se/dark-85881,1888-05-26,SVENSKA DAGBLADET 1888-05-26
1042,dark-85859,https://data.kb.se/dark-85859,1888-05-28,SVENSKA DAGBLADET 1888-05-28
1043,dark-85870,https://data.kb.se/dark-85870,1888-05-29,SVENSKA DAGBLADET 1888-05-29
1044,dark-85884,https://data.kb.se/dark-85884,1888-05-30,SVENSKA DAGBLADET 1888-05-30
1045,dark-85866,https://data.kb.se/dark-85866,1888-05-31,SVENSKA DAGBLADET 1888-05-31
1046,dark-85857,https://data.kb.se/dark-85857,1888-06-01,SVENSKA DAGBLADET 1888-06-01
1047,dark-85860,https://data.kb.se/dark-85860,1888-06-02,SVENSKA DAGBLADET 1888-06-02
1048,dark-85879,https://data.kb.se/dark-85879,1888-06-04,SVENSKA DAGBLADET 1888-06-04
1049,dark-85863,https://data.kb.se/dark-85863,1888-06-05,SVENSKA DAGBLADET 1888-06-05
1050,dark-85867,https://data.kb.se/dark-85867,1888-06-06,SVENSKA DAGBLADET 1888-06-06
1051,dark-85855,https://data.kb.se/dark-85855,1888-06-07,SVENSKA DAGBLADET 1888-06-07
1052,dark-85880,https://data.kb.se/dark-85880,1888-06-08,SVENSKA DAGBLADET 1888-06-08
1053,dark-85872,https://data.kb.se/dark-85872,1888-06-09,SVENSKA DAGBLADET 1888-06-09
1054,dark-85869,https://data.kb.se/dark-85869,1888-06-11,SVENSKA DAGBLADET 1888-06-11
1055,dark-85876,https://data.kb.se/dark-85876,1888-06-12,SVENSKA DAGBLADET 1888-06-12
1056,dark-85862,https://data.kb.se/dark-85862,1888-06-13,SVENSKA DAGBLADET 1888-06-13
1057,dark-85852,https://data.kb.se/dark-85852,1888-06-14,SVENSKA DAGBLADET 1888-06-14
1058,dark-85858,https://data.kb.se/dark-85858,1888-06-15,SVENSKA DAGBLADET 1888-06-15
1059,dark-85853,https://data.kb.se/dark-85853,1888-06-16,SVENSKA DAGBLADET 1888-06-16
1060,dark-86350,https://data.kb.se/dark-86350,1888-06-18,SVENSKA DAGBLADET 1888-06-18
1061,dark-86356,https://data.kb.se/dark-86356,1888-06-19,SVENSKA DAGBLADET 1888-06-19
1062,dark-86363,https://data.kb.se/dark-86363,1888-06-20,SVENSKA DAGBLADET 1888-06-20
1063,dark-86365,https://data.kb.se/dark-86365,1888-06-21,SVENSKA DAGBLADET 1888-06-21
1064,dark-86381,https://data.kb.se/dark-86381,1888-06-22,SVENSKA DAGBLADET 1888-06-22
1065,dark-86378,https://data.kb.se/dark-86378,1888-06-23,SVENSKA DAGBLADET 1888-06-23
1066,dark-86357,https://data.kb.se/dark-86357,1888-06-25,SVENSKA DAGBLADET 1888-06-25
1067,dark-86359,https://data.kb.se/dark-86359,1888-06-26,SVENSKA DAGBLADET 1888-06-26
1068,dark-86377,https://data.kb.se/dark-86377,1888-06-27,SVENSKA DAGBLADET 1888-06-27
1069,dark-86366,https://data.kb.se/dark-86366,1888-06-28,SVENSKA DAGBLADET 1888-06-28
