,titel,pdf,urn
3702,1981:83,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3649773.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-281789
3703,1981:84,https://weburn.kb.se/sou/362/urn-nbn-se-kb-digark-3615099.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-281790
3704,1981:85,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3649792.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260743
3705,1981:86,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3649894.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-284893
3706,1981:87,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3649189.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-284894
3707,1981:88,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3754571.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260871
3708,1981:89,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3655564.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260872
3709,1981:90,https://weburn.kb.se/sou/363/urn-nbn-se-kb-digark-3621004.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260781
3710,1981:91,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3655303.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260744
3711,1981:92,https://weburn.kb.se/sou/364/urn-nbn-se-kb-digark-3631838.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260842
3712,1981:93,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3668687.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260864
3713,1981:94,https://weburn.kb.se/sou/364/urn-nbn-se-kb-digark-3634548.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260788
3714,1981:95,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3655565.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260873
3715,1981:96,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3646024.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350873
3716,1981:97,https://weburn.kb.se/sou/363/urn-nbn-se-kb-digark-3621994.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260925
3717,1981:98,https://weburn.kb.se/sou/364/urn-nbn-se-kb-digark-3632749.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260926
3718,1981:99,https://weburn.kb.se/sou/363/urn-nbn-se-kb-digark-3622988.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260734
3719,1981:100,https://weburn.kb.se/sou/363/urn-nbn-se-kb-digark-3626836.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260955
3720,1981:101,https://weburn.kb.se/sou/363/urn-nbn-se-kb-digark-3626834.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260813
3721,1981:102,https://weburn.kb.se/sou/364/urn-nbn-se-kb-digark-3635197.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260806
3722,1981:103,https://weburn.kb.se/sou/363/urn-nbn-se-kb-digark-3626835.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260945
3723,1981:104,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3645434.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260909
3724,1981:105,https://weburn.kb.se/sou/363/urn-nbn-se-kb-digark-3626827.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-174173
3725,1982:1,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3643578.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260680
3726,1982:2,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3647936.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260681
3727,1982:3,https://weburn.kb.se/sou/364/urn-nbn-se-kb-digark-3633710.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260682
3728,1982:4,https://weburn.kb.se/sou/365/urn-nbn-se-kb-digark-3642803.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260748
3729,1982:5,https://weburn.kb.se/sou/364/urn-nbn-se-kb-digark-3638355.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-195514
3730,1982:6,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3705436.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261000
3731,1982:7,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3786231.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260941
3732,1982:8,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3703403.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260514
3733,1982:9,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3682411.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260960
3734,1982:10,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3704488.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261001
3735,1982:11,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3688910.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261020
3736,1982:12,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3658399.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261027
3737,1982:13,https://weburn.kb.se/sou/368/urn-nbn-se-kb-digark-3670296.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260865
3738,1982:14,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3663221.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261008
3739,1982:15,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3669837.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261055
3740,1982:16,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3669446.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261017
3741,1982:17,https://weburn.kb.se/sou/419/urn-nbn-se-kb-digark-4186245.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261018
3742,1982:18,https://weburn.kb.se/sou/368/urn-nbn-se-kb-digark-3670623.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261058
3743,1982:19,https://weburn.kb.se/sou/368/urn-nbn-se-kb-digark-3675278.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261045
3744,1982:20,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3667033.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260983
3745,1982:21,https://weburn.kb.se/sou/368/urn-nbn-se-kb-digark-3672393.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261049
3746,1982:22,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3750393.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261023
3747,1982:23,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3752339.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261085
3748,1982:24,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3657324.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261103
3749,1982:25,https://weburn.kb.se/sou/368/urn-nbn-se-kb-digark-3672746.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-320617
3750,1982:26,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3658394.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-320618
3751,1982:27,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3665938.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261101
3752,1982:28,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3663702.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-174174
3753,1982:29,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3709244.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7260978
3754,1982:30,https://weburn.kb.se/sou/368/urn-nbn-se-kb-digark-3671533.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261082
3755,1982:31,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3658401.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261083
3756,1982:32,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3658402.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261084
3757,1982:33,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3680375.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261142
3758,1982:34,https://weburn.kb.se/sou/368/urn-nbn-se-kb-digark-3671083.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-320603
3759,1982:35,https://weburn.kb.se/sou/367/urn-nbn-se-kb-digark-3666800.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-320604
3760,1982:36,https://weburn.kb.se/sou/366/urn-nbn-se-kb-digark-3658596.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261104
3761,1982:37,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3680385.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261144
3762,1982:38,https://weburn.kb.se/sou/375/urn-nbn-se-kb-digark-3742900.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261158
3763,1982:39,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3787421.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261157
3764,1982:40,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3693323.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261162
3765,1982:41,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3785303.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261080
3766,1982:42,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3680365.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261112
3767,1982:43,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3687828.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261098
3768,1982:44,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3711675.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261149
3769,1982:45,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3694404.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261180
3770,1982:46,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3711893.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350888
3771,1982:47,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3681606.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-174175
3772,1982:48,https://weburn.kb.se/sou/375/urn-nbn-se-kb-digark-3749792.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261109
3773,1982:49,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3681607.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-376250
3774,1982:50,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3738493.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261240
3775,1982:51,https://weburn.kb.se/sou/386/urn-nbn-se-kb-digark-3852122.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261289
3776,1982:52,https://weburn.kb.se/sou/375/urn-nbn-se-kb-digark-3749396.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261259
3777,1982:53,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3753522.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261258
3778,1982:54,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3687289.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-125462
3779,1982:55,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3681106.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-125463
3780,1982:56,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3712960.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261143
3781,1982:57,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3737832.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261194
3782,1982:58,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3695830.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261293
3783,1982:59,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3696126.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261305
3784,1982:60,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3698536.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261206
3785,1982:61,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3695819.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261245
3786,1982:62,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3685022.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261299
3787,1982:63,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3729269.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261316
3788,1982:64,https://weburn.kb.se/sou/375/urn-nbn-se-kb-digark-3747690.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261243
3789,1982:65,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3783803.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261332
3790,1983:1,https://weburn.kb.se/sou/369/urn-nbn-se-kb-digark-3688571.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261296
3791,1983:2,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3712261.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261300
3792,1983:3,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3695886.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261226
3793,1983:4,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3708945.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261238
3794,1983:5,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3693332.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261365
3795,1983:6,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3694514.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261375
3796,1983:7,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3735373.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261334
3797,1983:8,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3698535.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261314
3798,1983:9,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3750993.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261329
3799,1983:10,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3699889.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261369
3800,1983:11,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3724510.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261368
3801,1983:12,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3706356.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261385
3802,1983:13,https://weburn.kb.se/sou/370/urn-nbn-se-kb-digark-3699382.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261459
3803,1983:14,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3713601.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261326
3804,1983:15,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3713602.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-195516
3805,1983:16,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3738952.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261426
3806,1983:17,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3712885.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261431
3807,1983:18,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3717527.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261456
3808,1983:19,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3711204.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261425
3809,1983:20,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3714742.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-161831
3810,1983:21,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3714740.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261449
3811,1983:22,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3706886.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261463
3812,1983:22,https://weburn.kb.se/sou/371/urn-nbn-se-kb-digark-3701195.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261464
3813,1983:23,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3718384.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261458
3814,1983:24,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3751747.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261239
3815,1983:25,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3781662.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261461
3816,1983:26,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3721280.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261460
3817,1983:27,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3733371.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350900
3818,1983:28,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3729393.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350901
3819,1983:29,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3715485.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-376251
3820,1983:30,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3752987.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261520
3821,1983:31,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3722771.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261526
3822,1983:32,https://weburn.kb.se/sou/375/urn-nbn-se-kb-digark-3742360.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261454
3823,1983:33,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3724164.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350903
3824,1983:34,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3736781.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261457
3825,1983:35,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3756225.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261527
3826,1983:36,https://weburn.kb.se/sou/375/urn-nbn-se-kb-digark-3748560.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261559
3827,1983:37,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3724511.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-386131
3828,1983:38,https://weburn.kb.se/sou/372/urn-nbn-se-kb-digark-3718742.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-386132
3829,1983:39,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3730460.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261523
3830,1983:40,https://weburn.kb.se/sou/386/urn-nbn-se-kb-digark-3857041.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261413
3831,1983:41,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3736161.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261590
3832,1983:42,https://weburn.kb.se/sou/377/urn-nbn-se-kb-digark-3766610.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261519
3833,1983:43,https://weburn.kb.se/sou/375/urn-nbn-se-kb-digark-3740334.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350898
3834,1983:44,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3737299.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261552
3835,1983:45,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3781350.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-388233
3836,1983:46,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3739581.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261615
3837,1983:47,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3782814.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261579
3838,1983:48,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3757763.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261577
3839,1983:49,https://weburn.kb.se/sou/389/urn-nbn-se-kb-digark-3881046.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261580
3840,1983:50,https://weburn.kb.se/sou/378/urn-nbn-se-kb-digark-3779324.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261611
3841,1983:51,https://weburn.kb.se/sou/377/urn-nbn-se-kb-digark-3762940.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261603
3842,1983:52,https://weburn.kb.se/sou/397/urn-nbn-se-kb-digark-3966910.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261588
3843,1983:53,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3730028.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261576
3844,1983:54,https://weburn.kb.se/sou/377/urn-nbn-se-kb-digark-3764739.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261647
3845,1983:55,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3780849.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261655
3846,1983:56,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3756939.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261419
3847,1983:57,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3754620.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350909
3848,1983:58,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3754621.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261695
3849,1983:59,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3788240.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261595
3850,1983:60,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3754622.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261709
3851,1983:61,https://weburn.kb.se/sou/380/urn-nbn-se-kb-digark-3793832.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261725
3852,1983:62,https://weburn.kb.se/sou/380/urn-nbn-se-kb-digark-3793482.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-8350912
3853,1983:63,https://weburn.kb.se/sou/377/urn-nbn-se-kb-digark-3766335.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261716
3854,1983:64,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3785600.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261687
3855,1983:65,https://weburn.kb.se/sou/374/urn-nbn-se-kb-digark-3734884.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-160913
3856,1983:66,https://weburn.kb.se/sou/378/urn-nbn-se-kb-digark-3779070.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261740
3857,1983:67,https://weburn.kb.se/sou/389/urn-nbn-se-kb-digark-3880423.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261763
3858,1983:68,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3789472.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261745
3859,1983:69,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3756249.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-403984
3860,1983:70,https://weburn.kb.se/sou/377/urn-nbn-se-kb-digark-3766435.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261718
3861,1983:71,https://weburn.kb.se/sou/377/urn-nbn-se-kb-digark-3766301.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261706
3862,1983:72,https://weburn.kb.se/sou/380/urn-nbn-se-kb-digark-3791266.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261748
3863,1983:73,https://weburn.kb.se/sou/377/urn-nbn-se-kb-digark-3765442.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261735
3864,1983:74,https://weburn.kb.se/sou/383/urn-nbn-se-kb-digark-3825646.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7268475
3865,1983:75,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3727986.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-409691
3866,1983:76,https://weburn.kb.se/sou/373/urn-nbn-se-kb-digark-3727987.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-409692
3867,1983:77,https://weburn.kb.se/sou/376/urn-nbn-se-kb-digark-3756383.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261566
3868,1984:1,https://weburn.kb.se/sou/379/urn-nbn-se-kb-digark-3789599.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261786
3869,1984:2,https://weburn.kb.se/sou/380/urn-nbn-se-kb-digark-3790171.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:sou-7261785
