,id,id_url,date_published,title
142,dark-3674272,https://data.kb.se/dark-3674272,1865-06-22,DAGENS NYHETER  1865-06-22
143,dark-3674273,https://data.kb.se/dark-3674273,1865-06-23,DAGENS NYHETER  1865-06-23
144,dark-3674275,https://data.kb.se/dark-3674275,1865-06-26,DAGENS NYHETER  1865-06-26
145,dark-3674274,https://data.kb.se/dark-3674274,1865-06-27,DAGENS NYHETER  1865-06-27
146,dark-3674277,https://data.kb.se/dark-3674277,1865-06-28,DAGENS NYHETER  1865-06-28
147,dark-3674276,https://data.kb.se/dark-3674276,1865-06-29,DAGENS NYHETER  1865-06-29
148,dark-3674278,https://data.kb.se/dark-3674278,1865-06-30,DAGENS NYHETER  1865-06-30
149,dark-3674279,https://data.kb.se/dark-3674279,1865-07-01,DAGENS NYHETER  1865-07-01
150,dark-3674282,https://data.kb.se/dark-3674282,1865-07-03,DAGENS NYHETER  1865-07-03
151,dark-3674280,https://data.kb.se/dark-3674280,1865-07-04,DAGENS NYHETER  1865-07-04
152,dark-3674281,https://data.kb.se/dark-3674281,1865-07-05,DAGENS NYHETER  1865-07-05
153,dark-3674284,https://data.kb.se/dark-3674284,1865-07-06,DAGENS NYHETER  1865-07-06
154,dark-3674283,https://data.kb.se/dark-3674283,1865-07-07,DAGENS NYHETER  1865-07-07
155,dark-3674285,https://data.kb.se/dark-3674285,1865-07-08,DAGENS NYHETER  1865-07-08
156,dark-3674286,https://data.kb.se/dark-3674286,1865-07-10,DAGENS NYHETER  1865-07-10
157,dark-3674287,https://data.kb.se/dark-3674287,1865-07-11,DAGENS NYHETER  1865-07-11
158,dark-3674288,https://data.kb.se/dark-3674288,1865-07-12,DAGENS NYHETER  1865-07-12
159,dark-3674289,https://data.kb.se/dark-3674289,1865-07-13,DAGENS NYHETER  1865-07-13
160,dark-3674290,https://data.kb.se/dark-3674290,1865-07-14,DAGENS NYHETER  1865-07-14
161,dark-3674291,https://data.kb.se/dark-3674291,1865-07-15,DAGENS NYHETER  1865-07-15
162,dark-3676784,https://data.kb.se/dark-3676784,1865-07-17,DAGENS NYHETER  1865-07-17
163,dark-3676785,https://data.kb.se/dark-3676785,1865-07-18,DAGENS NYHETER  1865-07-18
164,dark-3676786,https://data.kb.se/dark-3676786,1865-07-19,DAGENS NYHETER  1865-07-19
165,dark-3676787,https://data.kb.se/dark-3676787,1865-07-20,DAGENS NYHETER  1865-07-20
166,dark-3676788,https://data.kb.se/dark-3676788,1865-07-21,DAGENS NYHETER  1865-07-21
167,dark-3676789,https://data.kb.se/dark-3676789,1865-07-22,DAGENS NYHETER  1865-07-22
168,dark-3676790,https://data.kb.se/dark-3676790,1865-07-24,DAGENS NYHETER  1865-07-24
169,dark-3676791,https://data.kb.se/dark-3676791,1865-07-25,DAGENS NYHETER  1865-07-25
170,dark-3676792,https://data.kb.se/dark-3676792,1865-07-26,DAGENS NYHETER  1865-07-26
171,dark-3676795,https://data.kb.se/dark-3676795,1865-07-27,DAGENS NYHETER  1865-07-27
172,dark-3676794,https://data.kb.se/dark-3676794,1865-07-28,DAGENS NYHETER  1865-07-28
173,dark-3676793,https://data.kb.se/dark-3676793,1865-07-29,DAGENS NYHETER  1865-07-29
174,dark-3676796,https://data.kb.se/dark-3676796,1865-07-31,DAGENS NYHETER  1865-07-31
175,dark-3676797,https://data.kb.se/dark-3676797,1865-08-01,DAGENS NYHETER  1865-08-01
176,dark-3676798,https://data.kb.se/dark-3676798,1865-08-02,DAGENS NYHETER  1865-08-02
177,dark-3676799,https://data.kb.se/dark-3676799,1865-08-03,DAGENS NYHETER  1865-08-03
178,dark-3676800,https://data.kb.se/dark-3676800,1865-08-04,DAGENS NYHETER  1865-08-04
179,dark-3676801,https://data.kb.se/dark-3676801,1865-08-05,DAGENS NYHETER  1865-08-05
